,ID,BatteryLevel,Lat,Lng,Type,Status,Heure,Jour
218,16e17749-2800-42b0-8647-f2d210c5f62a,98,48.883347,2.331,escooter,ACTIVE,19h,Samedi
219,9479036d-832f-410c-a8c4-7ae6220b7fc1,60,48.833797,2.404304,escooter,ACTIVE,19h,Samedi
220,6779f998-958e-46fa-99c6-5e61048b79da,83,48.853131,2.363806,escooter,ACTIVE,19h,Samedi
221,fb0545ce-bc90-46c2-973b-8e68f26b50be,86,48.851557,2.378769,escooter,ACTIVE,19h,Samedi
222,d1768c66-e533-4b7b-95e6-f00644b0b191,51,48.866391,2.32491,escooter,ACTIVE,19h,Samedi
223,0faf8554-a5f9-4338-a72b-9a6a3cbe1670,99,48.865123,2.363035,escooter,ACTIVE,19h,Samedi
224,8ea1cdb0-6c79-4ed8-9671-b296f17b87d5,99,48.856704,2.3208,escooter,ACTIVE,19h,Samedi
225,f8f6315f-f2c2-4140-bb54-4b05a0a2a5b7,100,48.838926,2.321046,escooter,ACTIVE,19h,Samedi
226,9b15622c-b2fa-4458-b2df-41ead0830909,96,48.858888,2.35372,escooter,ACTIVE,19h,Samedi
227,6ec1bb6c-aa7f-434b-a5c7-38c35d336b8a,81,48.841011,2.262282,escooter,ACTIVE,19h,Samedi
228,df71e299-85e7-4ffa-9ac5-cbd943dbc99f,95,48.855993,2.401736,escooter,ACTIVE,19h,Samedi
229,eb42cf9c-382a-48b0-b44b-b3e608942012,100,48.824677,2.313481,escooter,ACTIVE,19h,Samedi
